5.095,5.1681,5.2219,4.5179,4.3645,4.985,4.9518,5.8541,4.593,5.1484,3.6081,4.2633,4.5904,4.2806,5.2453,5.7792,5.8108,5.6812,5.1121,5.4987,3.9152,4.1241,4.5363,5.6652,5.4296,5.285,4.2972,5.5131,5.2903,4.1243,4.799,6.5939,4.8638,5.1891,4.9183,4.6613,5.1781,4.9734,4.0941,4.6947,5.2717,4.1903,5.167,4.64,5.6992,5.0654,6.231,4.0022,5.7124,4.0886,5.297,4.7636,5.1215,5.5884,5.8703,5.3301,5.4085,5.462,5.3217,5.0947,4.8315,3.8219,5.4992,5.0569,4.6149,6.0159,4.6015,4.8033,4.9903,5.3322,4.3522,4.7145,4.7499,6.3486,5.1577,4.238,4.9132,4.8147,5.3094,5.1795,4.1499,4.492,5.079,3.9359,4.473,4.3821,5.3776,5.0806,4.4077,5.0742,5.3171,4.7514,5.8686,4.0219,6.1648,4.5976,3.9567,6.4155,4.9082,5.3739,4.6772,5.7786,5.3443,4.2903,4.8452,4.7148,4.4979,5.4508,4.4666,5.6604,4.6954,4.524,4.8808,4.9311,5.1217,4.2233,4.8544,5.5574,5.155,6.1959,4.7224,4.9205,5.7629,5.9077,5.735,5.043,5.808,5.2387
4.5917,5.7316,5.3685,4.9399,6.0002,5.6653,5.5238,5.5848,4.8639,5.7832,5.3654,5.8441,5.5864,5.3292,4.8473,4.8376,5.0765,4.8447,4.9891,4.969,5.6471,6.5497,4.5687,3.9747,4.865,4.7558,4.8492,5.7127,5.4703,4.211,5.3891,4.8661,4.3755,5.0925,4.0393,4.7526,4.0723,4.8399,4.8696,5.6491,5.6588,5.8693,4.5577,3.8124,5.2548,5.2012,4.3808,5.121,6.0401,4.2695,4.8413,4.429,6.1576,5.5714,5.0669,5.86,5.4199,4.4778,4.5381,4.8945,4.5098,4.1507,5.1249,6.516,5.3416,5.4277,4.9188,4.188,4.5945,5.1595,5.385,4.7948,4.8765,5.4881,4.5448,4.8678,5.7628,5.2655,4.9625,4.3686,4.6499,4.6683,3.7676,5.7096,4.9589,3.7678,4.9398,5.5236,5.2762,6.3898,3.7229,5.4345,4.5274,5.2873,4.3935,4.8227,5.0665,4.2849,4.4366,5.1325,4.8393,4.5764,4.4056,4.0567,5.1408,4.6862,4.8672,5.0713,5.902,4.9399,4.3325,5.7181,4.8918,4.5482,4.9907,4.7305,4.6943,4.9126,4.45,5.7191,5.1396,3.9298,3.44,5.0777,4.798,5.1099,4.3672,4.6548
4.0566,5.3291,4.9167,3.186,5.2573,3.4066,6.2316,4.6,4.7581,5.3247,5.3861,5.4685,5.4757,4.6757,4.6816,4.4847,3.8024,4.562,4.7395,5.4591,5.1972,5.3437,4.7376,4.7859,4.9788,5.574,5.1986,5.154,5.6982,4.2031,4.7913,5.921,6.0259,5.1416,5.6946,5.5217,4.3405,4.988,5.5203,4.7663,4.4147,6.4088,5.6731,3.9793,5.2089,5.4682,4.5035,5.4998,5.3262,5.2511,5.8168,5.1728,4.4818,5.5428,4.5736,5.374,5.1422,5.2379,5.779,5.4687,4.9001,4.8182,4.8211,5.5244,5.2356,5.38,4.2855,5.3676,5.4553,4.1174,5.1314,4.8948,4.7775,4.9518,4.7571,4.5448,5.1658,5.1819,4.5128,5.36,4.9127,4.6619,4.5224,5.0905,5.0387,4.8986,6.2412,4.9486,6.1937,4.9828,4.9937,5.4516,4.3982,4.8912,5.7144,4.3779,5.8017,4.8156,5.0545,4.8375,4.3026,4.7285,5.6239,4.3192,5.1494,5.4498,5.2814,3.4714,4.3515,4.7616,5.2058,5.2107,5.8248,5.311,5.5589,5.4856,4.4304,5.9613,5.1275,4.7785,5.4499,4.9344,4.9139,5.4607,4.4008,5.4451,4.0841,5.173
6.0208,4.3714,5.5677,4.1792,4.543,5.1869,4.5477,5.7329,4.2099,5.2259,4.7004,5.6433,4.7201,4.8098,5.0183,4.8707,5.799,4.9462,4.4744,5.5212,5.1816,5.0634,4.5909,5.0765,4.7904,4.4863,4.6725,5.1062,4.3999,6.296,5.0469,4.575,4.5273,4.783,4.8859,4.3651,4.3852,4.8026,4.5391,4.986,4.537,4.8177,5.6358,4.4527,6.9119,5.242,5.3152,5.1697,5.2325,5.1172,4.4574,5.8654,4.548,5.3282,4.4079,4.8774,5.4633,4.6197,5.4165,4.6168,4.4319,5.4012,5.3175,4.8264,4.6481,4.8908,5.0872,4.6651,4.5178,5.6737,6.0595,3.5675,4.4107,4.7519,4.5709,5.1639,5.252,5.2314,5.0116,5.1627,5.656,5.8021,3.8598,4.3813,5.4462,5.133,4.9782,5.717,4.482,6.4677,4.3098,5.258,4.2102,5.5304,5.1878,5.7579,4.439,4.9275,4.0525,5.8357,5.1492,5.186,4.8192,5.0329,4.8491,3.9794,5.1987,4.9354,5.0816,5.1963,4.3608,5.204,5.7991,5.9093,5.1739,4.7679,4.7494,6.1838,4.6999,5.1996,4.7591,4.691,5.2049,4.1833,4.1818,5.3475,5.3908,4.9771
5.0356,5.6997,4.7407,4.2474,3.994,5.4056,5.3661,5.5341,4.1422,5.1551,4.4014,4.6187,6.0577,5.2809,4.8713,5.1293,4.4285,4.8423,4.6949,5.3904,4.7209,5.6119,6.256,4.3703,4.8178,4.6703,4.8348,4.6888,5.7552,4.7613,4.4427,3.8946,5.6116,4.0674,4.5626,5.256,4.9372,4.5817,5.5371,5.1775,4.2318,4.996,5.608,5.5319,4.4939,5.4352,4.3026,4.0498,4.0007,5.2673,4.1995,5.5052,4.463,4.5781,5.0042,5.0116,5.5943,4.96,4.4463,4.6939,5.3526,5.7158,4.936,4.4526,4.4675,5.3863,5.5973,5.2667,4.3478,4.8267,4.7018,4.7524,5.2056,5.844,5.1794,5.0238,6.275,5.2643,5.2338,5.5353,5.2175,4.9092,5.6002,5.9548,5.0282,4.4187,4.3424,4.9136,4.7775,5.1714,5.7255,4.8997,5.3354,5.8336,4.9361,5.3889,5.4144,5.9123,5.0706,5.5516,4.6419,4.4537,4.3032,5.1177,4.7828,5.6594,5.0419,4.9428,6.0728,5.432,4.3997,5.4605,5.8229,5.4863,5.1863,5.2166,4.8452,6.1432,5.4966,5.036,5.2639,5.0626,5.5701,4.0567,5.3556,4.405,4.5688,5.0118
5.7804,5.7955,5.1842,5.8247,4.8228,5.1993,4.3117,5.546,5.6704,5.8016,5.695,5.0401,4.0873,4.16,5.3229,5.5251,5.0046,5.1411,5.2114,4.2739,4.9249,4.9026,4.2186,4.137,4.5499,4.4002,5.5866,4.5363,6.0327,5.7342,4.5359,5.481,5.6971,5.3865,4.3847,5.0158,4.6839,4.652,5.874,5.1473,4.9593,5.0862,5.1636,4.8314,4.509,4.3803,5.721,5.3312,6.237,4.7767,4.9881,5.2036,5.1955,3.5444,5.0103,5.1166,3.8392,5.7134,5.1583,4.8652,5.5257,5.2347,5.0434,5.7999,3.5587,5.2703,4.5925,5.3883,5.5301,5.1614,5.8247,5.2983,5.3223,5.1613,6.4265,3.9712,5.0998,5.7306,4.8571,5.3962,4.7557,5.2385,4.7161,4.7165,5.3229,5.2266,4.3578,5.1374,5.3408,5.1804,5.1862,4.3699,5.1644,4.8592,4.577,5.2936,4.9492,4.8701,5.5054,5.7214,5.357,5.7178,4.2626,4.2115,5.075,4.9197,4.9757,5.5544,4.3843,5.1174,4.8723,5.7243,5.3965,5.8656,5.1338,4.3644,4.3151,4.89,5.2009,4.8195,4.9506,4.2076,4.9645,4.7094,4.0293,4.4735,5.2355,5.1185
4.4796,5.0773,4.4278,3.9117,5.4813,5.1647,5.2889,4.9807,4.891,5.1195,4.3747,5.1898,3.8694,5.7955,5.149,4.3595,5.2838,4.6263,5.5079,5.209,5.3528,5.2127,5.4422,4.6038,5.8879,4.4197,5.5197,4.288,4.1231,5.237,4.4025,4.9628,5.2652,4.4705,6.007,4.1085,4.5704,6.1845,5.3434,4.8101,5.2362,5.3881,5.3218,4.3967,4.664,5.3001,4.8412,4.3936,5.06,5.283,5.3558,6.4023,5.0739,5.3616,5.0997,4.5005,5.4251,5.5793,4.8396,4.2614,4.6895,5.0005,5.1346,3.8839,4.7705,5.6523,5.157,4.6449,4.9356,5.6675,5.311,5.0117,5.4715,5.5889,4.5093,5.3804,5.2551,4.7441,4.9056,5.6212,4.3516,5.6214,5.2936,5.4433,4.394,5.1304,5.3521,4.7658,4.6401,4.9093,4.3494,4.3956,4.5177,5.3608,4.5072,5.5976,5.7256,5.1805,4.4743,4.252,5.0778,5.8576,4.444,4.2876,4.6953,4.8558,4.9116,5.4133,5.5099,4.7234,5.3926,4.6036,6.3918,5.9798,6.8973,4.1193,5.0062,6.233,5.8289,6.1427,5.5635,4.3219,5.4005,5.2934,6.3781,4.5189,5.7315,5.3941
5.041,5.4082,4.9828,4.1674,5.5459,5.1298,4.841,4.9558,5.7398,6.11,4.6715,4.0874,5.2425,5.6837,4.6514,4.9291,5.4492,4.8169,4.4188,4.9386,4.6878,4.6584,6.1735,4.4773,4.4692,5.2847,6.1684,4.618,5.9739,4.7552,5.0261,4.6586,4.8109,4.1837,4.2187,4.5701,5.198,5.3298,3.8364,5.268,3.9146,5.2527,5.3216,5.2058,5.5802,4.7708,4.8625,5.2255,4.1151,5.0319,4.8083,4.8948,4.2834,5.3922,4.3338,4.8559,4.3888,5.0427,4.6096,4.5676,4.5714,5.4702,4.207,5.6,5.2317,4.3988,4.3814,4.7762,4.5944,5.1449,5.8938,4.1628,4.7518,6.3869,4.7676,4.6294,4.8522,4.6162,5.6842,5.0233,5.2768,5.2402,3.6067,6.0147,3.9708,4.3493,5.0669,5.2705,4.8113,5.0999,4.9651,4.7644,4.9109,5.3391,4.6926,5.1246,4.9652,4.6157,4.9745,5.1026,4.1639,5.9549,5.1148,5.3439,4.5974,5.2827,4.672,5.7706,4.7571,4.8254,4.9611,5.0981,4.9439,4.9191,5.3467,4.3661,4.8972,4.365,5.6527,4.9499,4.6259,5.5793,5.7979,4.2221,5.5301,5.2746,4.7361,5.19
5.1821,6.0293,5.0717,5.1737,5.1222,4.784,4.9532,4.6442,5.3606,5.5724,5.467,5.8722,4.372,4.4591,4.4603,4.9313,4.9195,4.2498,5.1362,4.6335,5.054,5.9378,5.0533,4.608,5.7244,4.7207,4.5402,4.9877,5.1411,3.9161,5.0732,5.0432,5.0673,4.661,5.3136,4.8687,5.4071,4.6954,5.3154,5.4009,5.4694,4.9984,4.2895,6.0555,5.9309,4.2331,4.6327,5.5023,5.2776,5.0588,4.9261,5.2887,4.4408,5.5281,5.4474,5.6295,4.636,4.6558,4.1095,5.516,5.3443,5.4224,5.2146,5.4381,5.6511,4.2468,5.0006,4.5429,5.5386,4.6732,4.9354,4.6397,5.4928,4.3437,5.0824,5.4389,5.4172,4.841,4.6344,4.5074,3.6043,3.9024,4.7311,4.2054,5.4574,5.4012,5.7169,3.6009,5.4805,5.0316,5.0412,4.44,5.1816,4.3277,5.6491,5.4906,4.521,4.807,5.3765,3.672,5.4384,4.9407,4.8104,5.8012,5.1975,4.7541,5.7893,5.7181,5.647,5.5593,5.7822,4.102,4.8737,4.5003,5.4176,4.9147,6.1181,4.2705,5.3281,5.052,5.6827,4.6043,4.8375,5.2186,4.3909,5.5963,5.687,4.909
4.9211,5.1171,5.149,5.4975,5.0426,5.5113,4.2785,4.9172,5.3822,4.6686,4.3682,5.6387,4.9123,5.9473,5.3006,5.9784,5.7017,5.3001,4.7183,4.1791,5.2353,4.7505,4.5716,4.919,5.0731,3.9632,5.6518,4.5984,5.3342,4.5403,4.568,5.8916,4.1756,5.1047,5.3657,5.8465,5.0137,5.1777,5.9894,4.6418,4.3947,5.014,5.1979,5.1778,4.6557,5.008,4.6397,4.9095,5.0803,4.5738,4.9369,6.4993,4.7477,4.699,4.9914,5.3902,4.5372,5.7497,4.4332,4.7828,6.2411,4.7703,4.9905,4.9215,4.598,4.6994,4.9561,4.7482,3.3634,4.9436,4.7783,4.6349,5.6165,6.0254,4.869,5.0788,4.5606,5.1906,4.1984,5.1257,5.2521,6.1827,4.7523,4.7312,5.2829,5.6444,4.7075,5.6882,4.8693,5.6839,4.3834,5.277,5.3886,5.4752,5.1787,5.7738,4.9867,5.9247,4.393,6.1173,5.6415,5.1655,5.3284,4.5003,5.3195,5.0624,4.8521,5.3655,4.9546,4.3159,5.1754,4.994,5.5791,5.1006,5.1603,4.7998,5.3108,4.3049,5.55,6.3556,4.3149,5.0277,4.7975,5.2571,4.7345,4.3568,4.9589,4.7379
4.7129,4.9538,5.4832,4.6283,4.007,5.9651,5.5224,4.3817,4.8934,4.7815,5.3661,4.9975,4.9183,4.6827,4.9125,6.0231,5.1822,5.5866,4.8775,5.2122,4.7193,5.3499,5.512,5.1556,5.9242,4.686,4.4639,5.1987,4.9426,4.8025,5.2332,4.9608,5.1,5.003,5.2142,5.1142,5.6196,4.3666,5.0354,5.5618,4.6893,4.9077,4.7217,5.7568,5.2113,4.9063,4.9343,5.2581,4.5322,5.1044,5.7141,4.6841,5.4224,5.1999,4.717,4.1245,4.8116,5.0818,4.4768,3.7692,5.7231,4.3328,5.4403,4.443,4.7133,4.8896,4.9295,5.21,5.1597,4.9188,5.0618,5.36,4.002,4.9166,5.8768,4.9412,5.157,4.1524,4.9453,4.8535,4.5767,3.8959,5.3408,4.64,3.7531,5.7787,4.8317,5.1332,5.5113,5.8175,6.061,5.3626,3.9289,4.9491,5.8156,5.4456,5.3629,5.5669,5.2641,4.7174,4.7852,6.1607,4.6345,5.5769,4.9229,4.7698,4.8823,4.6435,4.923,6.0443,4.3834,4.8382,5.1217,4.7948,4.5835,4.2616,4.7934,5.6326,4.2825,4.9551,4.3994,4.5042,3.9969,5.8283,4.661,4.8656,5.2711,4.8947
4.5064,4.7148,4.5771,5.7032,5.758,5.497,4.6948,4.8584,5.1006,3.9797,4.5884,4.8742,4.6833,3.8614,4.5553,4.6911,4.6568,4.2782,4.9235,4.8259,4.6023,5.6485,5.1867,5.8444,4.5307,5.4019,5.4544,5.4285,4.8687,5.1043,5.2019,5.2783,6.7826,5.5005,5.1373,5.2571,4.7529,5.2195,5.5594,4.6549,5.32,4.8101,4.3855,4.8771,5.4026,4.8459,4.8729,4.6655,5.5803,5.4184,4.7452,4.5346,5.2681,5.327,5.2421,5.1424,5.221,4.7036,4.9529,4.9706,5.4053,5.7201,4.8915,5.6326,4.5327,5.2041,4.6817,4.8858,6.4719,5.0536,5.2646,5.5534,3.8465,4.5713,5.3399,4.5505,4.766,4.6213,5.5034,5.0959,5.1578,5.2318,4.6798,5.8892,4.5195,5.092,5.2126,5.6238,4.4946,5.0228,6.2255,4.757,5.4685,4.6818,4.3085,5.3798,4.8212,4.7004,5.4677,5.2276,4.9914,4.8624,6.559,4.887,4.2027,4.1937,4.0996,5.4058,4.6899,4.0339,5.1072,4.5979,5.6618,5.5008,4.561,5.0049,4.4053,5.183,5.8151,5.235,5.1596,5.484,4.5637,4.5513,3.8285,4.5382,5.2787,4.4673
